 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,, Cylinder_1,,, Cylinder_2,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-241.63,408.831,27.0489,-308.085,414.326,24.6232,-312.592,594.584,-9.93648,-305.992,505.101,12.6498,-256.682,506.75,31.0631,-260.128,582.58,35.4246,-224.684,682.985,-49.0987,-301.994,669.554,-9.87772,-276.03,682.16,91.5356,-265.215,689.5,136.777,-253.003,701.509,209.716,-236.55,659.195,207.594,-246.158,654.985,146.775,-262.212,648.637,101.211,-174.722,746.381,314.447,-133.86,660.308,313.566,-169.686,693.069,330.853,-17.4228,610.38,262.554,-14.352,622.644,289.078,28.6281,623.178,287.09,27.9257,607.083,264.522,,,,,,
-241.635,408.835,27.0515,-308.09,414.33,24.6237,-312.599,594.585,-9.94429,-305.997,505.104,12.6464,-256.688,506.754,31.0612,-260.133,582.586,35.4173,-224.691,682.987,-49.113,-302.002,669.555,-9.89075,-276.038,682.159,91.5227,-265.223,689.499,136.764,-253.01,701.512,209.704,-236.556,659.198,207.584,-246.166,654.983,146.764,-262.218,648.636,101.196,-174.727,746.392,314.43,-133.864,660.32,313.55,-169.694,693.081,330.839,-17.4295,610.381,262.538,-14.3601,622.641,289.065,28.6209,623.177,287.079,27.9179,607.085,264.508,,,,,,
-241.64,408.839,27.0544,-308.094,414.333,24.6248,-312.605,594.585,-9.95216,-306.002,505.106,12.6432,-256.693,506.758,31.0595,-260.137,582.591,35.4093,-224.699,682.989,-49.1277,-302.009,669.556,-9.90396,-276.045,682.158,91.5096,-265.231,689.499,136.751,-253.017,701.515,209.691,-236.562,659.201,207.574,-246.174,654.981,146.753,-262.223,648.634,101.182,-174.732,746.404,314.412,-133.867,660.332,313.533,-169.701,693.094,330.825,-17.4363,610.382,262.522,-14.3682,622.639,289.052,28.6137,623.176,287.068,27.9101,607.088,264.494,,,,,,
-241.645,408.843,27.0577,-308.099,414.336,24.6262,-312.612,594.585,-9.96009,-306.006,505.108,12.6402,-256.698,506.762,31.0578,-260.141,582.597,35.4008,-224.707,682.991,-49.1428,-302.017,669.556,-9.91737,-276.051,682.156,91.496,-265.239,689.498,136.738,-253.023,701.519,209.677,-236.566,659.204,207.564,-246.181,654.979,146.741,-262.227,648.633,101.166,-174.736,746.415,314.393,-133.871,660.344,313.516,-169.708,693.106,330.81,-17.443,610.383,262.506,-14.3761,622.636,289.038,28.6067,623.175,287.057,27.9023,607.091,264.479,,,,,,
-241.649,408.847,27.0613,-308.103,414.339,24.6282,-312.618,594.585,-9.96809,-306.01,505.11,12.6375,-256.703,506.766,31.0562,-260.144,582.602,35.3916,-224.714,682.992,-49.1583,-302.024,669.556,-9.93098,-276.058,682.154,91.4821,-265.246,689.497,136.724,-253.028,701.523,209.663,-236.57,659.208,207.552,-246.188,654.976,146.729,-262.231,648.631,101.15,-174.74,746.426,314.374,-133.874,660.355,313.497,-169.714,693.117,330.795,-17.4498,610.384,262.49,-14.3839,622.634,289.024,28.5997,623.175,287.045,27.8945,607.094,264.464,,,,,,
-241.653,408.851,27.0653,-308.106,414.342,24.6305,-312.624,594.584,-9.97618,-306.014,505.112,12.6351,-256.707,506.77,31.0547,-260.146,582.609,35.3818,-224.722,682.993,-49.1741,-302.031,669.556,-9.94482,-276.063,682.152,91.4678,-265.253,689.496,136.71,-253.033,701.527,209.648,-236.573,659.212,207.541,-246.194,654.974,146.717,-262.234,648.629,101.134,-174.744,746.436,314.354,-133.877,660.366,313.478,-169.72,693.129,330.779,-17.4565,610.386,262.473,-14.3916,622.631,289.01,28.5928,623.174,287.033,27.8867,607.098,264.449,,,,,,
-241.657,408.855,27.0696,-308.109,414.345,24.6333,-312.629,594.583,-9.98438,-306.017,505.113,12.6328,-256.711,506.774,31.0532,-260.148,582.615,35.3712,-224.729,682.994,-49.1904,-302.038,669.555,-9.95888,-276.068,682.15,91.453,-265.259,689.495,136.695,-253.036,701.531,209.632,-236.575,659.216,207.529,-246.199,654.971,146.704,-262.236,648.627,101.117,-174.747,746.446,314.334,-133.879,660.376,313.459,-169.726,693.14,330.762,-17.4632,610.388,262.456,-14.3991,622.629,288.995,28.586,623.174,287.021,27.879,607.102,264.432,,,,,,
-241.661,408.859,27.0742,-308.112,414.348,24.6366,-312.634,594.582,-9.9927,-306.02,505.114,12.6308,-256.714,506.777,31.0517,-260.148,582.621,35.3599,-224.737,682.994,-49.207,-302.045,669.554,-9.9732,-276.073,682.148,91.4379,-265.265,689.495,136.68,-253.039,701.536,209.616,-236.577,659.22,207.516,-246.203,654.969,146.691,-262.237,648.625,101.1,-174.751,746.456,314.312,-133.881,660.386,313.439,-169.732,693.151,330.744,-17.47,610.391,262.438,-14.4065,622.627,288.981,28.5793,623.174,287.008,27.8713,607.106,264.416,,,,,,
-241.664,408.862,27.0791,-308.114,414.351,24.6402,-312.639,594.58,-10.0012,-306.021,505.115,12.6289,-256.716,506.78,31.0501,-260.148,582.628,35.3478,-224.744,682.994,-49.2239,-302.052,669.553,-9.98779,-276.077,682.145,91.4224,-265.27,689.494,136.664,-253.042,701.54,209.599,-236.577,659.225,207.503,-246.207,654.966,146.678,-262.237,648.622,101.082,-174.754,746.466,314.291,-133.883,660.395,313.418,-169.737,693.162,330.726,-17.4767,610.394,262.42,-14.4138,622.626,288.966,28.5726,623.174,286.994,27.8637,607.11,264.399,,,,,,
-241.667,408.866,27.0842,-308.116,414.354,24.6442,-312.643,594.577,-10.0098,-306.023,505.116,12.6271,-256.718,506.783,31.0485,-260.146,582.634,35.3348,-224.751,682.994,-49.2413,-302.058,669.551,-10.0027,-276.08,682.142,91.4064,-265.275,689.493,136.648,-253.043,701.545,209.582,-236.576,659.23,207.49,-246.209,654.963,146.664,-262.236,648.62,101.064,-174.756,746.475,314.268,-133.884,660.404,313.396,-169.742,693.172,330.707,-17.4834,610.397,262.402,-14.421,622.624,288.95,28.5661,623.174,286.98,27.856,607.115,264.381,,,,,,
