Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z
-132.45113042121065,76.73232151754813,77.01344696544842,-317.2187956583271,-58.29760493497177,-211.00177225314928,-229.44606335042027,-313.2541690497491,-205.06830002790494,-59.064301107912925,-16.309518486497772,-38.847413305177724
-132.375880270281,76.78314467242808,76.72444560529972,-316.3917724462028,-56.18426796838243,-212.44704701147052,-231.04296080027714,-312.6531947482584,-204.28936925912146,-59.48656448341924,-16.666834897908895,-38.547325188937066
-132.42038654069572,76.75242057031267,76.48496317358435,-317.37860132835084,-52.72153364189718,-214.0115671435847,-237.88025096239105,-311.83852091965014,-201.65553177434586,-58.23644619735542,-16.233293075568856,-40.76598807161578
-132.4672330841473,76.75023151206892,76.50649881238155,-319.16230803987827,-49.537547969215005,-214.94833987279202,-252.23548281977367,-312.46222699464937,-197.56867830836046,-57.12192155476483,-14.370470427630458,-43.55081996435664
-132.25756984150883,77.15291503841264,76.80233771723205,-319.221765801898,-49.71751237244518,-214.06715968677656,-274.0363989847828,-317.34882084476146,-195.1258268611481,-59.65562202083698,-9.810696133787003,-41.546998180968544
-131.9052491249595,77.69328119745532,77.25426009295406,-315.8334192639154,-56.083642924634205,-210.74272962774788,-299.4632646396185,-327.7666888420685,-198.39529933006543,-65.64801041734653,-1.3585992959421784,-32.006687979919896
-131.65038417201563,78.10154644744007,77.49912323745612,-310.6560569883294,-65.91253785135068,-206.38126116632267,-322.58513912487643,-338.2719359018242,-207.450064162543,-70.65698723126636,8.33180460770716,-19.765124085115936
-131.82791776543877,77.94223509384258,77.3662170672107,-307.0157702168992,-73.15600505635975,-203.46052668487962,-339.0199656194324,-343.13210918144597,-217.2885622558987,-71.92891720639383,15.12078198422169,-12.886799762242351
-132.32937076032988,77.55572790852521,76.8004136767773,-306.5965283052298,-73.50764655068475,-205.04635363881803,-347.8440509173543,-341.51835457227315,-225.23508174768006,-71.26654736987618,18.433915736135702,-11.74051713190295
-132.96098099989993,77.17437781413548,76.01226529285807,-307.8843866194219,-69.41505494365941,-209.7318810852223,-350.27220526692474,-337.030178049398,-232.0557805627132,-70.91604939999365,19.24679617533836,-11.42767541221409
-133.33773394511095,77.35258993132234,75.10626094734522,-308.60611003594454,-64.54272200797838,-214.36309577095363,-348.55178526196437,-332.84960845030446,-236.8517575372685,-71.06926572579471,18.822727337847702,-11.088309999109839
-133.39041140289538,78.03723228133214,74.29962436070232,-306.65706634565026,-62.81308799437619,-216.15989562723632,-344.83948629883434,-331.26366004579666,-238.80435479845332,-70.9497607546133,18.759601118845712,-12.110522054784486
-133.04700228806536,79.38232045692826,73.64313999717577,-303.43454205774543,-62.737795716017274,-216.55197347581762,-340.5276217519776,-330.58125592552153,-240.91034040386322,-70.6082918788697,19.010177913263476,-13.17061774671364
-132.59056278682579,80.8442371619922,73.27651685741573,-300.49553782268055,-63.04909867047524,-216.4647517717515,-336.50069687932864,-330.2096760840626,-242.6744220783586,-70.30268725523277,19.05687554877969,-13.726734038657971
-132.14196088534484,82.2823358805851,73.07948151396194,-297.8693800496646,-63.10424021550073,-216.4571821896175,-333.5381061355403,-329.8805305854168,-243.4458168636483,-69.96442038901978,19.2468689107346,-14.282265072001536
-131.9942394285938,83.10179542548,73.0387516237395,-296.0022509879667,-63.38710629538778,-216.5532432658055,-331.58206478491786,-330.17879198271874,-243.61492935991595,-69.75040226326242,19.519305358089905,-14.522920618657224
-132.04248363920814,83.55450772947823,72.9603711041045,-294.9915242572759,-63.30987114388023,-216.9562094712055,-330.82886075173593,-330.07300616798057,-243.96730667888764,-69.58957153417563,19.7957861835749,-14.594723443201389
-132.33590069464364,83.43401260712481,72.94240353781275,-294.7514584073183,-63.3891475413461,-217.2189515884796,-330.84192873862094,-330.1203071264094,-244.02978471231145,-69.4464797941184,19.996564074793373,-14.75425243826577
-132.58557905155666,83.29025598184168,72.91391619183712,-294.84253793656876,-62.90713432408124,-217.57360884623748,-331.3493545907862,-329.6194767391065,-244.08578180636792,-69.29686133586603,20.21854090509541,-14.963828375742274
-132.9219056483048,82.78635992370823,73.04919086681095,-295.10745197679324,-62.80299978076237,-217.5185584751695,-331.8099429037964,-329.5380462601946,-243.70426830012119,-69.19631833832544,20.349913326504332,-15.126614138919756
-133.17429897558662,82.43896535595442,73.17072974396693,-295.42734937483203,-62.28072971201448,-217.6143952536537,-332.39049323704245,-328.98497816436293,-243.5154899321996,-69.0867480890796,20.467077391774534,-15.282837682343073
-133.61437754138413,81.72341060111548,73.40133494748262,-295.83064305754385,-62.592525231781465,-217.33456287956776,-332.78171090946626,-329.30343656523394,-243.00172371121462,-69.0273860038163,20.493610398566286,-15.436205998775424
-133.9180557604579,81.38582877697306,73.49071841172862,-296.2186801364172,-62.43396125988012,-217.40507490220082,-333.28634030570794,-329.1205035736602,-242.95151466221657,-68.98528385631447,20.52692983390339,-15.542462963882771
-134.32947251971802,80.70009916527181,73.70758955659971,-296.57663888768946,-63.38260629485031,-216.9248521146473,-333.44257188955055,-330.06934996305404,-242.52052751168603,-69.01451103392321,20.44716016113064,-15.577549946494216
-134.29864158214266,80.81529043987871,73.73925633599191,-296.68581141969753,-63.10836907594967,-217.1272422499724,-333.7217196327646,-329.74243067260244,-242.87303956534507,-69.00596022529206,20.492136807039767,-15.549864766221688
-134.42915986697773,80.18634528077088,74.10629317193107,-296.6627432761636,-64.7252880254682,-216.28583407959323,-333.3481364424921,-331.38939800260096,-242.2788573049984,-69.0680705864031,20.410735364170595,-15.479293312474027
