sternoclavicular_r2,sternoclavicular_r3,unrotscap_r3,unrotscap_r2,acromioclavicular_r2,acromioclavicular_r3,acromioclavicular_r1,unrothum_r1,unrothum_r3,unrothum_r2,elv_angle,shoulder_elv,shoulder1_r2,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion,cmc_abduction,cmc_flexion,mp_flexion,ip_flexion,mcp2_flexion,mcp2_abduction,pm2_flexion,md2_flexion,mcp3_flexion,mcp3_abduction,pm3_flexion,md3_flexion,mcp4_flexion,mcp4_abduction,pm4_flexion,md4_flexion,mcp5_flexion,mcp5_abduction,pm5_flexion,md5_flexion,time
-4.547473508864641e-13,-3.694822225952521e-12,-1.7781379188576238,1.7214445619370053,1.8695659031382093,-0.5425693963897515,1.5882571775509575,3.0450805479624705,0.35808893913076645,-7.041596783595651,-5.998420295427195,1.0504693926026505,-6.119875486896262,-6.119875486961771,-2.2103939600419444,-0.33441244526970415,8.465450562766819e-16,-6.38378239159465e-15,9.020562075079397e-17,-4.163336342344337e-17,1.8388068845354155e-16,-1.1926223897340549e-17,-0.050485087719447486,0.07054318977140606,2.42861286636753e-17,-3.729655473350135e-17,0.0003454074114338859,0.000769460288996264,-1.0408340855860843e-16,-9.194034422677078e-17,0.00064031449725864,0.0012984800131591798,-3.469446951953614e-17,2.6020852139652106e-17,0.00023853138942826063,-0.00047513014215294375,-0.0002098796419598599,-8.673617379884035e-18,0.05
-1.3642420526593924e-12,-2.2737367544323206e-13,-1.7787744733903423,1.7224633903233553,1.8706921355014856,-0.5430746743488726,1.5884716604870732,3.042980791442801,0.36182979585686326,-7.042610351249095,-5.998831782068237,1.0549034455398498,-6.120858478200034,-6.120858477996503,-2.2112589256109914,-0.33457385878241297,-1.9012569296705806e-15,-5.717648576819556e-15,-4.440892098500626e-16,1.3877787807814457e-16,3.469446951953614e-17,-3.729655473350135e-17,-0.050485087719448235,0.07054318977140667,-9.020562075079397e-17,-8.673617379884035e-19,0.0003454074114342398,0.0007694602889963195,-2.42861286636753e-17,5.2909066017292616e-17,0.0006403144972583069,0.0012984800131588918,1.734723475976807e-17,1.214306433183765e-17,0.00023853138942876717,-0.00047513014215299926,-0.00020987964195996398,-3.9898639947466563e-17,0.055
-2.2737367544323206e-12,2.2737367544323206e-13,-1.77952065174901,1.7235693361317317,1.8719105036057044,-0.5435987573845296,1.5888139105106802,3.0412899710327963,0.365419363707133,-7.043783787330085,-5.999351014844251,1.0590516010627766,-6.121925465884942,-6.121925465878974,-2.212705949064567,-0.3345503162750365,5.2735593669694936e-15,2.55351295663786e-15,6.938893903907228e-17,-1.249000902703301e-16,4.163336342344337e-17,-8.088148206741863e-17,-0.050485087719448,0.07054318977140703,9.80118763926896e-17,3.9898639947466563e-17,0.0003454074114340802,0.0007694602889967775,-7.632783294297951e-17,6.938893903907228e-18,0.0006403144972587302,0.0012984800131587391,-6.591949208711867e-17,-1.734723475976807e-17,0.00023853138942823288,-0.0004751301421528596,-0.0002098796419600056,-2.6020852139652106e-17,0.06
-9.094947017729282e-13,3.808509063674137e-12,-1.7803803604324457,1.724764134920406,1.8732227055120347,-0.5441412918365813,1.5892899859837541,3.040025146627073,0.3687868936260088,-7.045214742787721,-6.000087732900056,1.0628644800184759,-6.123183480673106,-6.123183480621208,-2.214678419725555,-0.33438811974926086,1.790234627208065e-15,-1.304512053934559e-15,-5.551115123125783e-17,-1.1102230246251565e-16,-1.2836953722228372e-16,-4.7488055154865094e-17,-0.05048508771945023,0.07054318977140897,-6.071532165918825e-17,2.2551405187698492e-17,0.00034540741143423287,0.0007694602889967775,-9.71445146547012e-17,-5.117434254131581e-17,0.0006403144972584457,0.0012984800131590965,-1.5959455978986625e-16,-7.45931094670027e-17,0.00023853138942831614,-0.00047513014215322304,-0.00020987964196013398,-5.0306980803327406e-17,0.065
-4.547473508864641e-13,1.5631940186722204e-11,-1.7813564544015321,1.7260480848967745,1.8746288736724637,-0.5447013231165556,1.589905217056156,3.039203862677226,0.37187680103528464,-7.046972138230103,-6.0011197693490885,1.0662997233231408,-6.12470769127367,-6.124707691216031,-2.217150370498551,-0.33411457031327974,-4.343747583845925e-15,1.6375789613221059e-15,-3.191891195797325e-16,-1.3877787807814457e-16,2.0816681711721685e-17,-2.168404344971009e-18,-0.050485087719452953,0.07054318977141161,-1.6653345369377348e-16,-5.811323644522304e-17,0.00034540741143406634,0.0007694602889965832,1.2836953722228372e-16,6.158268339717665e-17,0.0006403144972587094,0.001298480013159159,3.469446951953614e-18,-2.7755575615628914e-17,0.00023853138942823982,-0.00047513014215341993,-0.0002098796419600507,-2.42861286636753e-17,0.07
4.547473508864641e-13,-1.4210854715202004e-12,-1.7824511045858458,1.7274206855222474,1.8761282702002973,-0.5452775546362432,1.5906644489711539,3.0388442511158757,0.37464368622084976,-7.049106687249605,-6.00250452811656,1.0693201614565453,-6.126552890740186,-6.126552890452288,-2.2201132564388395,-0.33374547197608617,-1.2850831510036187e-14,1.5265566588595902e-15,1.734723475976807e-16,-2.7755575615628914e-17,-5.204170427930421e-17,3.0357660829594124e-18,-0.05048508771945204,0.07054318977141122,-8.413408858487514e-17,2.6020852139652106e-18,0.00034540741143439246,0.0007694602889962293,1.734723475976807e-17,-4.163336342344337e-17,0.0006403144972588551,0.0012984800131587097,-7.979727989493313e-17,-1.2836953722228372e-16,0.00023853138942840635,-0.0004751301421528223,-0.00020987964195999173,-8.673617379884035e-18,0.075
-4.092726157978177e-12,-7.617018127348274e-12,-1.7836664847632164,1.7288815906031232,1.8777203187287341,-0.5458687275927332,1.5915725047520652,3.0389651763758536,0.3770478072367496,-7.051658738757851,-6.004287728738291,1.0718910210458432,-6.128762048935641,-6.128762048933279,-2.2235693821018536,-0.33328964445026,-1.099120794378905e-14,6.300515664747763e-15,6.314393452555578e-16,1.3877787807814457e-17,-1.9081958235744878e-16,-3.924811864397526e-17,-0.05048508771944986,0.07054318977140894,-1.0581813203458523e-16,-7.632783294297951e-17,0.00034540741143396225,0.0007694602889967081,1.0408340855860843e-17,-4.336808689942018e-18,0.0006403144972582445,0.0012984800131590549,1.249000902703301e-16,1.214306433183765e-17,0.000238531389428559,-0.0004751301421525118,-0.00020987964196004377,3.8163916471489756e-17,0.08
-2.7284841053187847e-12,1.574562702444382e-11,-1.785003605770953,1.7304290690340167,1.8794029312712155,-0.5464730003729983,1.5926333223804363,3.0395846423971307,0.3790525812735268,-7.05466128720218,-6.006507328929047,1.0739791069299542,-6.131370426446665,-6.13137042671876,-2.227526658995508,-0.3327517770116133,-4.85722573273506e-15,4.107825191113079e-15,-5.828670879282072e-16,-4.163336342344337e-16,4.5102810375396984e-17,-4.7704895589362195e-18,-0.05048508771944571,0.0705431897714055,1.0842021724855044e-16,-3.729655473350135e-17,0.0003454074114340108,0.000769460288996833,-1.734723475976807e-17,-5.0306980803327406e-17,0.0006403144972581959,0.0012984800131584824,6.938893903907228e-17,-9.020562075079397e-17,0.00023853138942828145,-0.0004751301421529047,-0.00020987964196000908,-2.6020852139652106e-17,0.085
1.3642420526593924e-12,-2.3305801732931286e-12,-1.7864638010786962,1.732061762336798,1.8811744205586365,-0.5470886315397934,1.593851154481598,3.0407207133796987,0.3806245643674515,-7.058143575733084,-6.009196831864301,1.0755535264230502,-6.134408786037284,-6.134408786074292,-2.231996080382398,-0.3321341577686088,1.529332216421153e-14,2.0539125955565396e-15,4.440892098500626e-16,6.938893903907228e-17,1.0061396160665481e-16,4.466912950640278e-17,-0.050485087719452384,0.07054318977140969,1.734723475976807e-18,2.42861286636753e-17,0.0003454074114341357,0.0007694602889962987,-6.938893903907228e-18,8.673617379884035e-19,0.0006403144972585567,0.0012984800131585674,-5.898059818321144e-17,1.734723475976807e-18,0.00023853138942799695,-0.000475130142152661,-0.00020987964195976622,-1.0408340855860843e-17,0.09
-1.3642420526593924e-12,3.467448550509289e-12,-1.788047399316838,1.7337772441960624,1.8830319384419454,-0.5477135374440536,1.5952293775862927,3.042390753194695,0.38173063832169873,-7.062131738213338,-6.01238681062614,1.076583015663516,-6.13790484430433,-6.13790484420657,-2.236989753958195,-0.33143770848061926,2.914335439641036e-16,1.27675647831893e-15,-1.0894063429134349e-15,-9.71445146547012e-17,-4.163336342344337e-17,2.5587171270657905e-17,-0.05048508771945212,0.07054318977141044,-2.185751579730777e-16,-4.336808689942018e-18,0.0003454074114338443,0.0007694602889965624,-1.6306400674181987e-16,-2.862293735361732e-17,0.0006403144972586747,0.0012984800131590358,-1.1102230246251565e-16,1.3877787807814457e-17,0.00023853138942840635,-0.00047513014215317794,-0.00020987964195999173,-4.85722573273506e-17,0.095
9.094947017729282e-13,8.810729923425242e-12,-1.7897544103772702,1.7355727907693108,1.8849723102744065,-0.548345432133658,1.5967711195461334,3.0446104531920923,0.3823386707754821,-7.066650856662363,-6.016106907315134,1.077037883177013,-6.1418854481378276,-6.141885448269122,-2.2425206036540324,-0.33066265292740926,-3.344546861683284e-15,-5.134781488891349e-15,5.620504062164855e-16,-9.71445146547012e-17,6.245004513516506e-17,-1.0842021724855044e-17,-0.05048508771945012,0.07054318977140883,1.0148132334464322e-16,-5.811323644522304e-17,0.0003454074114341149,0.0007694602889964236,-8.673617379884035e-17,5.204170427930421e-18,0.0006403144972582445,0.0012984800131583697,-2.0122792321330962e-16,-8.673617379884035e-17,0.00023853138942831614,-0.00047513014215302095,-0.0002098796419600854,-2.6020852139652106e-17,0.1
9.094947017729282e-13,-8.86757334228605e-12,-1.7915845403472304,1.7374453908014402,1.8869920389684012,-0.548981904081586,1.598479312143155,3.0473954642372405,0.3824180997336839,-7.071723957887116,-6.020384415777244,1.0768893423447992,-6.1463750720593,-6.146375072256625,-2.2486000476277823,-0.329808941120163,-1.1102230246251565e-15,2.3592239273284576e-15,7.632783294297951e-17,-1.3877787807814457e-17,1.3530843112619095e-16,-2.0816681711721685e-17,-0.050485087719453425,0.07054318977141083,1.1015494072452725e-16,-3.209238430557093e-17,0.000345407411434219,0.0007694602889957852,7.979727989493313e-17,-8.673617379884035e-19,0.0006403144972585637,0.0012984800131586004,5.551115123125783e-17,-1.9081958235744878e-17,0.00023853138942822594,-0.00047513014215241987,-0.00020987964195987724,-1.214306433183765e-17,0.105
