sternoclavicular_r2,sternoclavicular_r3,unrotscap_r3,unrotscap_r2,acromioclavicular_r2,acromioclavicular_r3,acromioclavicular_r1,unrothum_r1,unrothum_r3,unrothum_r2,elv_angle,shoulder_elv,shoulder1_r2,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion,cmc_abduction,cmc_flexion,mp_flexion,ip_flexion,mcp2_flexion,mcp2_abduction,pm2_flexion,md2_flexion,mcp3_flexion,mcp3_abduction,pm3_flexion,md3_flexion,mcp4_flexion,mcp4_abduction,pm4_flexion,md4_flexion,mcp5_flexion,mcp5_abduction,pm5_flexion,md5_flexion,time
-0.23066573840988813,3.471680266591422,-2.549157546275515,-0.4688210161732058,-0.5095581067546365,0.28422947594657755,3.0436251070417173,3.659571105240862,0.6757286355592331,-1.0984635960659985,-0.14420495650725024,-0.6614975353021828,0.16655029473253627,0.1665502947325358,2.6232068118699354,-0.1418557545700545,0.03836147733394092,-0.11537213938330171,0.00602495241315984,-0.004196944810800636,0.0015246607948136903,0.0002216251397376863,-0.0023634475257539866,0.0008964765173466432,-0.0004573777037666215,0.0,-0.0019618075072500574,0.0010068447958821065,-0.0005111775547206893,8.673617379884035e-19,-0.0017353876846312524,0.0013937365426573492,-0.00035503103908006255,8.673617379884035e-19,-0.0007309996269306614,0.0007696002965534351,-0.0001165972881346667,2.168404344971009e-19,5.01
-0.23141035891252038,3.480507589476637,-2.5412851585236718,-0.46985095531629495,-0.5123433275772982,0.2919703608691324,3.0389779773582504,3.6551888178540928,0.6830716972781414,-1.101885109111559,-0.1462634534784532,-0.6534141293339708,0.1640832203090846,0.16408322030908576,2.619358274073207,-0.14162332599356142,0.0381854935677375,-0.11514851186320396,0.006018905293451723,-0.004174061456891344,0.0015246066845378183,0.0002214710085317131,-0.002361137001942709,0.0008938443062773485,-0.0004566246050922186,-8.673617379884035e-19,-0.0019601546971690018,0.0010029106126084857,-0.0005104582435824928,-8.673617379884035e-19,-0.0017344588625123336,0.0013877100655310531,-0.0003547764095826484,8.673617379884035e-19,-0.0007306752573497319,0.0007659392935464235,-0.00011652564233146506,4.336808689942018e-19,5.015
-0.23210806573993464,3.4889593726731976,-2.5338079504574007,-0.47078536427304796,-0.5149500596731362,0.29938741197539853,3.0344904537074626,3.650969452697798,0.6900971265784346,-1.1052904011046454,-0.1483523902773588,-0.6455010208450425,0.16161338524695124,0.16161338524695154,2.6154466743154425,-0.1413874108601556,0.03800793652766707,-0.11492213171924903,0.00601269768390555,-0.004151054585482388,0.0015245131717874722,0.00022131096870130229,-0.0023587745017006473,0.0008911802762034491,-0.00045586052053659884,-8.673617379884035e-19,-0.001958460714431641,0.0009989408712255936,-0.000509727248259869,8.673617379884035e-19,-0.00173349692204907,0.0013816364172689957,-0.00035451478068595187,0.0,-0.000730337942444783,0.0007622522792161013,-0.00011645190108704618,2.168404344971009e-19,5.02
-0.2327575975925903,3.497032607188438,-2.526728416481401,-0.47162085681761906,-0.5173726610827684,0.3064693160610754,3.030160246203857,3.64691037279574,0.6967930529669872,-1.1086673742901179,-0.15046449531573697,-0.6377727862310714,0.15914786915509732,0.15914786915509732,2.61147742063181,-0.14114834214665095,0.03782922074901854,-0.11469325592472557,0.006006346580690957,-0.004127951740882539,0.0015243831994828415,0.00022114560764774924,-0.002356362154876321,0.0008884912221309863,-0.00045508642105411903,-1.734723475976807e-18,-0.0019567263641707966,0.0009949437011015378,-0.0005089853389906081,8.673617379884035e-19,-0.001732500910297738,0.0013755263492806376,-0.0003542460869592843,0.0,-0.0007299868296857352,0.0007585453701805332,-0.00011637595259066536,0.0,5.025
-0.23335779606577334,3.5047253760539507,-2.520047858487887,-0.4723543598248052,-0.5196060413343818,0.3132058170823333,3.0259846756251534,3.643008599686616,0.7031486361424979,-1.1120042229857305,-0.15259257177295266,-0.6302434014012306,0.15669358234558653,0.1566935823455854,2.6074561679734742,-0.14090646607652213,0.03764976279902052,-0.11446215149746553,0.005999869626186748,-0.004104780576316074,0.001524219900787968,0.00022097553783562434,-0.002353902335820321,0.0008857840098912533,-0.0004543033200035962,-8.673617379884035e-19,-0.0019549526576469398,0.0009909272925444843,-0.0005082333351631996,0.0,-0.001731470063653505,0.0013693906844895187,-0.0003539703006962946,8.673617379884035e-19,-0.0007296211466296682,0.0007548247162292333,-0.0001162976974587145,4.336808689942018e-19,5.03
-0.2339076163530845,3.5120363855952452,-2.5137669177342907,-0.47298307640278375,-0.5216455615252897,0.3195872338603061,3.0219609867722848,3.639261107284054,0.7091536038977369,-1.1152894499482295,-0.15472955734198057,-0.6229265573122307,0.1542573700566182,0.15425737005661963,2.603388860889692,-0.14066214447390135,0.0374699825808759,-0.1142290979957803,0.005993285140260866,-0.004081569112182923,0.001524026588719178,0.00022080139701262857,-0.002351397689844839,0.0008830655933626912,-0.00045351228113792164,0.0,-0.001953140833322972,0.0009868999296139998,-0.0005074721134038351,-8.673617379884035e-19,-0.001730403823799756,0.0013632403734094543,-0.000353687435745308,1.734723475976807e-18,-0.0007292402081099398,0.000751096535843928,-0.00011621705010875834,4.336808689942018e-19,5.035
-0.2344061494042996,3.518965151794937,-2.5078853167461506,-0.47350464609686627,-0.523487252507501,0.32560491993238694,3.018086350955533,3.6356648473784743,0.7147986831670909,-1.11851222662676,-0.15686878114930808,-0.6158353766737732,0.15184581115317305,0.15184581115317358,2.5992817131196295,-0.14041575363170844,0.03729029788773727,-0.1139943883791239,0.0059866118359956965,-0.004058345812195302,0.0015238066659845556,0.0002206238361665198,-0.00234885115382729,0.0008803429143115667,-0.00045271441814490054,8.673617379884035e-19,-0.0019512923920143865,0.0009828699016211535,-0.0005067026115533179,8.673617379884035e-19,-0.0017293018970521157,0.0013570864095238007,-0.0003533975583691947,0.0,-0.0007288434519618237,0.0007473670773457432,-0.00011613394453000459,0.0,5.04
-0.23485258188813118,3.5255115762179763,-2.5024023829424973,-0.4739168780401394,-0.525127439072207,0.33125072611735495,3.014358082912338,3.6322168867079423,0.720075123360028,-1.1216619554855654,-0.1590036312224844,-0.6089828498896361,0.1494654243618339,0.1494654243618343,2.595141159425342,-0.14016768143123592,0.037111128790354664,-0.11375832371225958,0.00597986907694549,-0.004035139097753557,0.0015235637379790602,0.00022044353220889172,-0.00234626587947849,0.0008776229916005974,-0.0004519108809887436,8.673617379884035e-19,-0.0019494090129734618,0.0009788455554781972,-0.0005059258092595994,-8.673617379884035e-19,-0.0017281641503351028,0.0013509398413835416,-0.00035310076667776323,8.673617379884035e-19,-0.000728430381754349,0.0007436426096799516,-0.0001160483247376904,0.0,5.045
-0.2352462738387325,3.531676386079281,-2.497316500723486,-0.47421811843875267,-0.5265632963204019,0.3365177691957748,3.010773486070534,3.628914344807818,0.7249754549036496,-1.124728734562966,-0.16112778739095251,-0.602381159509549,0.14712246339511492,0.1471224633951157,2.5909738682643813,-0.13991832807192894,0.036932891237536306,-0.11352121683776417,0.00597307650803531,-0.00401197770812536,0.0015233014758247046,0.00022026117125325346,-0.0023436452886998332,0.0008749127969373115,-0.0004511028631517637,-8.673617379884035e-19,-0.001947492624422488,0.0009748352031194348,-0.0005051427415811039,0.0,-0.0017269907107849494,0.0013448117082745688,-0.0003527972097520475,8.673617379884035e-19,-0.0007280006243334837,0.0007399294024400243,-0.0001159601542748941,0.0,5.05
-0.23558666729383265,3.537461270396251,-2.492625074499503,-0.4744069557163498,-0.5277923961483444,0.34139981474691794,3.0073294623129585,3.6257539944973756,0.7294927759435086,-1.1277031465479443,-0.16323531385013923,-0.5960420232172212,0.14482291984711332,0.14482291984711396,2.5867866514501596,-0.13966810093651305,0.03675599767533958,-0.11328338591017661,0.005966254124620808,-0.003988890107885626,0.0015230236815086664,0.0002200774540042686,-0.002340992987592244,0.0008722192778400145,-0.0004502915822357633,0.0,-0.0019455453222716884,0.0009708471053988272,-0.0005043544760609392,0.0,-0.0017257818809003622,0.0013387129725806086,-0.0003524870699994683,8.673617379884035e-19,-0.0007275538862350113,0.0007362336745032148,-0.00011586940876782883,0.0,5.055
-0.23587334964025447,3.5428680099011554,-2.488325364067351,-0.474482281403824,-0.528812800657233,0.34589137775882195,3.004023494605522,3.6227331384349712,0.733621026066638,-1.1305761018404747,-0.16532025389109128,-0.5899769839068245,0.1425727696748847,0.1425727696748849,2.5825864943056667,-0.1394174161267081,0.03658086066228996,-0.11304515505189427,0.005959422421692651,-0.003965904592850558,0.0015227343238640367,0.0002198931015121668,-0.002338312762628615,0.0008695494190682218,-0.00044947828344399365,0.0,-0.0019435693566300094,0.000966889536673789,-0.0005035621136585521,0.0,-0.001724538109641481,0.0013326545954838245,-0.0003521705582930912,-8.673617379884035e-19,-0.0007270899360145681,0.0007325616344703162,-0.00011577607321277411,0.0,5.06
-0.23610602692725194,3.547899381368778,-2.484413570294643,-0.4744434552358708,-0.5296232931272401,0.3499881198254484,3.0008527216965817,3.6198487956921124,0.7373552744353367,-1.1333392479739204,-0.16737708970089826,-0.5841965227298251,0.14037758471868783,0.1403775847186894,2.5783805064870524,-0.13916669583475627,0.036407883582311916,-0.1128068551252992,0.005952601895731004,-0.0039430493796997115,0.0015224373836872358,0.00021970883428911652,-0.0023356086032899973,0.0008669100715705952,-0.00044866423636726223,8.673617379884035e-19,-0.0019415671805967927,0.0009629706314542071,-0.0005027667926694786,0.0,-0.0017232600826533537,0.0013266473867099698,-0.0003518479302619514,8.673617379884035e-19,-0.0007266086600103971,0.0007289194104075306,-0.00011568015097262324,4.336808689942018e-19,5.065
-0.23628456814884016,3.552558593500197,-2.4808854369541793,-0.47429011511200675,-0.530223149646358,0.3536865168864298,2.9978145881807388,3.617098279845709,0.7406913991221402,-1.1359848620184327,-0.1694006318313394,-0.5787107894427468,0.1382427073602919,0.13824270736029248,2.5741758920306106,-0.13891636650426287,0.03623746313080231,-0.11256882071044771,0.005945813163926702,-0.0039203523649765995,0.0015221369070160902,0.00021952537830441528,-0.002332884653146801,0.0008643080007457414,-0.00044785072670885766,8.673617379884035e-19,-0.0019395413982983556,0.0009590984146272425,-0.000501969677027916,0.0,-0.0017219486593109054,0.0013207020149351503,-0.00035151947391187134,8.673617379884035e-19,-0.0007261100284678725,0.0007253130476413319,-0.00011558165818828688,-4.336808689942018e-19,5.07
-0.23640895715973065,3.556849444600525,-2.4777360709524006,-0.47402228904309074,-0.5306122274775084,0.35698390529013846,2.994906555114804,3.6144789314933226,0.7436262076164311,-1.1385056019692594,-0.17138577105093833,-0.5735292383322075,0.1361732926464365,0.13617329264643632,2.569979898230919,-0.1386668557139603,0.036069988068599554,-0.1123313870745023,0.00593907689104445,-0.0038978408827790023,0.0015218370013675548,0.00021934346305913172,-0.0023301451670106263,0.0008617498670652835,-0.0004470390458505037,8.673617379884035e-19,-0.0019374947295986641,0.0009552807686012011,-0.0005011719452005601,0.0,-0.0017206048429560597,0.001314828953089691,-0.00035118550312220574,0.0,-0.0007255940823860038,0.0007217484748090405,-0.00011548062150110866,-4.336808689942018e-19,5.075
-0.23647929542536208,3.5607766918451556,-2.474959598602244,-0.47364032576878873,-0.5307909747232087,0.3598788041335732,2.992125761102268,3.611987805438345,0.7461576362392099,-1.1408949244410878,-0.17332791383462642,-0.5686603034970883,0.1341740853713362,0.13417408537133602,2.5657997668968866,-0.13841858958220254,0.035905833787583455,-0.11209488953825986,0.005932413481587146,-0.0038755416883235767,0.0015215417451951052,0.00021916380902949019,-0.002327394505552423,0.0008592421259841915,-0.00044623048525846074,0.0,-0.0019354300219582288,0.0009515253396645187,-0.0005003747881207176,0.0,-0.0017192298172041959,0.001309038380501594,-0.000350846363813934,0.0,-0.0007250609583156764,0.0007182314559572283,-0.00011537708202729539,4.336808689942018e-19,5.08
