 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,, Cylinder_1,,, Cylinder_2,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-233.296,242.564,40.2178,-305.05,232.276,23.1371,-341.472,440.46,75.2228,-305.562,354.115,62.9359,-267.882,360.496,52.4282,-305.155,449.948,79.2537,,,,-373.321,512.83,51.5396,-321.884,564.783,116.774,-300.706,586.078,143.482,-280.332,602.2,168.134,-263.077,566.2,179.107,-280.565,549.71,152.105,-307.189,527.65,124.769,-137.244,716.276,304.913,-126.668,598.197,278.125,-138.699,642.307,321.169,6.39487,535.144,223.71,7.60489,545.668,249.098,51.1292,538.076,250.991,48.8928,525.166,225.714,,,,,,
-232.803,243.378,40.8196,-304.358,232.586,23.2577,-341.701,440.766,75.4405,-305.53,354.535,63.2089,-267.826,361.063,52.8688,-305.373,450.335,79.5517,,,,-373.631,513.064,51.7246,-322.102,564.991,116.949,-300.871,586.22,143.657,-280.471,602.294,168.31,-263.197,566.303,179.212,-280.747,549.849,152.229,-307.427,527.858,124.894,-137.236,716.263,304.966,-126.673,598.171,278.181,-138.686,642.289,321.209,6.38775,535.153,223.707,7.60308,545.674,249.098,51.1295,538.073,250.984,48.8837,525.166,225.707,,,,,,
-232.244,244.22,41.4788,-303.589,232.917,23.4122,-341.879,441.091,75.6402,-305.441,354.981,63.4909,-267.714,361.658,53.3181,-305.537,450.746,79.817,,,,-373.913,513.297,51.8718,-322.298,565.193,117.093,-301.019,586.357,143.804,-280.597,602.386,168.461,-263.303,566.4,179.296,-280.91,549.984,152.326,-307.638,528.061,124.988,-137.233,716.247,305.016,-126.678,598.143,278.23,-138.677,642.266,321.243,6.37958,535.16,223.703,7.59976,545.678,249.094,51.1283,538.068,250.976,48.8737,525.165,225.698,,,,,,
-231.618,245.088,42.194,-302.741,233.269,23.6014,-342.007,441.435,75.8217,-305.294,355.452,63.7818,-267.543,362.281,53.7757,-305.647,451.179,80.05,,,,-374.165,513.529,51.981,-322.472,565.388,117.207,-301.149,586.488,143.923,-280.709,602.472,168.587,-263.397,566.491,179.357,-281.053,550.113,152.397,-307.821,528.257,125.052,-137.233,716.228,305.062,-126.684,598.114,278.27,-138.672,642.241,321.272,6.37042,535.165,223.695,7.59499,545.679,249.088,51.1258,538.06,250.965,48.8628,525.161,225.687,,,,,,
-230.924,245.978,42.9631,-301.815,233.64,23.8258,-342.083,441.794,75.9846,-305.088,355.945,64.0811,-267.313,362.928,54.2411,-305.702,451.63,80.2516,,,,-374.386,513.755,52.0524,-322.622,565.575,117.29,-301.261,586.613,144.013,-280.807,602.555,168.687,-263.477,566.576,179.398,-281.176,550.237,152.443,-307.976,528.446,125.085,-137.237,716.205,305.105,-126.691,598.083,278.304,-138.671,642.211,321.296,6.36033,535.168,223.686,7.58884,545.678,249.08,51.1219,538.051,250.952,48.8511,525.156,225.673,,,,,,
-230.16,246.888,43.7838,-300.809,234.029,24.0852,-342.108,442.166,76.1285,-304.822,356.456,64.3883,-267.024,363.598,54.7139,-305.703,452.097,80.4228,,,,-374.573,513.976,52.0862,-322.747,565.754,117.342,-301.354,586.732,144.074,-280.89,602.632,168.762,-263.544,566.654,179.418,-281.278,550.355,152.464,-308.101,528.626,125.088,-137.245,716.178,305.145,-126.699,598.051,278.33,-138.674,642.178,321.314,6.34938,535.168,223.673,7.58138,545.674,249.069,51.1167,538.04,250.937,48.8387,525.149,225.657,,,,,,
-229.326,247.814,44.6527,-299.723,234.434,24.3793,-342.08,442.548,76.2533,-304.496,356.984,64.7026,-266.675,364.286,55.1934,-305.651,452.578,80.5647,,,,-374.727,514.187,52.0831,-322.848,565.922,117.364,-301.426,586.842,144.106,-280.957,602.704,168.81,-263.596,566.725,179.417,-281.359,550.466,152.46,-308.196,528.796,125.063,-137.257,716.149,305.182,-126.707,598.017,278.35,-138.68,642.142,321.327,6.33763,535.166,223.658,7.57267,545.669,249.055,51.1103,538.027,250.92,48.8256,525.14,225.64,,,,,,
-228.422,248.752,45.5663,-298.558,234.853,24.707,-342.001,442.936,76.3587,-304.111,357.525,65.0231,-266.266,364.991,55.6792,-305.545,453.068,80.6789,,,,-374.846,514.387,52.0437,-322.924,566.081,117.355,-301.479,586.945,144.11,-281.008,602.771,168.833,-263.635,566.788,179.396,-281.419,550.569,152.433,-308.263,528.956,125.01,-137.272,716.116,305.215,-126.715,597.982,278.363,-138.69,642.103,321.335,6.32516,535.162,223.641,7.56279,545.661,249.039,51.1028,538.013,250.901,48.8119,525.129,225.62,,,,,,
-227.448,249.701,46.5205,-297.315,235.283,25.067,-341.87,443.328,76.4445,-303.666,358.074,65.3488,-265.799,365.71,56.1706,-305.388,453.565,80.7669,,,,-374.929,514.574,51.9693,-322.974,566.229,117.317,-301.511,587.04,144.085,-281.042,602.832,168.829,-263.659,566.843,179.357,-281.458,550.663,152.382,-308.3,529.105,124.931,-137.291,716.08,305.245,-126.724,597.945,278.37,-138.703,642.06,321.338,6.31204,535.156,223.622,7.55182,545.651,249.021,51.0942,537.997,250.879,48.7978,525.117,225.598,,,,,,
-226.405,250.655,47.5108,-295.994,235.721,25.4573,-341.689,443.72,76.5109,-303.162,358.63,65.6785,-265.275,366.437,56.667,-305.182,454.066,80.8306,,,,-374.975,514.745,51.861,-322.998,566.364,117.25,-301.523,587.126,144.033,-281.06,602.886,168.8,-263.669,566.888,179.299,-281.477,550.748,152.31,-308.308,529.242,124.826,-137.314,716.041,305.273,-126.733,597.907,278.371,-138.72,642.015,321.336,6.29837,535.148,223.6,7.53986,545.639,249,51.0846,537.979,250.856,48.7831,525.103,225.574,,,,,,
