 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,, Cylinder_1,,, Cylinder_2,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
110.029,281.424,35.6384,167.301,280.278,13.9271,199.84,459.848,91.7573,172.224,401.951,72.0672,202.904,393.12,29.8828,220.338,460.087,47.1869,,,,228.666,520.006,61.8669,212.85,543.002,154.044,208.176,569.567,200.863,210.126,589.239,243.495,233.509,614.747,227.747,234.156,596.958,186.71,234.796,574.341,139.29,178.599,738.101,334.01,135.211,639.411,321.613,158.214,665.882,354.318,0.336497,622.895,283.226,1.63854,632.621,312.359,45.1478,630.846,310.393,45.0997,618.216,282.32,,,,,,
110.029,281.425,35.6385,167.301,280.278,13.9263,199.843,459.846,91.7581,172.227,401.95,72.0674,202.905,393.12,29.8827,220.34,460.086,47.1875,,,,228.668,520.005,61.869,212.853,542.999,154.047,208.179,569.559,200.866,210.13,589.233,243.497,233.511,614.743,227.751,234.161,596.954,186.714,234.799,574.34,139.292,178.601,738.093,334.016,135.217,639.4,321.619,158.219,665.872,354.327,0.336838,622.883,283.233,1.63921,632.613,312.365,45.149,630.837,310.4,45.1006,618.205,282.328,,,,,,
110.029,281.425,35.6387,167.301,280.278,13.9257,199.846,459.844,91.759,172.229,401.949,72.0678,202.906,393.12,29.8827,220.341,460.084,47.1883,,,,228.67,520.004,61.8712,212.857,542.997,154.049,208.183,569.552,200.869,210.134,589.228,243.5,233.513,614.74,227.754,234.167,596.951,186.718,234.801,574.339,139.295,178.603,738.085,334.023,135.224,639.389,321.625,158.223,665.862,354.335,0.33709,622.873,283.241,1.63976,632.605,312.371,45.1501,630.828,310.406,45.1014,618.194,282.337,,,,,,
110.03,281.425,35.6389,167.3,280.278,13.925,199.849,459.842,91.7601,172.231,401.948,72.0685,202.907,393.12,29.8829,220.342,460.083,47.1892,,,,228.673,520.003,61.8735,212.86,542.994,154.052,208.187,569.545,200.872,210.138,589.222,243.503,233.515,614.737,227.758,234.173,596.948,186.721,234.803,574.338,139.297,178.605,738.077,334.03,135.23,639.378,321.632,158.227,665.852,354.344,0.337253,622.862,283.248,1.6402,632.597,312.377,45.1511,630.819,310.413,45.102,618.183,282.345,,,,,,
110.03,281.426,35.6391,167.3,280.277,13.9244,199.851,459.84,91.7614,172.233,401.946,72.0694,202.908,393.12,29.8834,220.344,460.082,47.1902,,,,228.675,520.002,61.8759,212.863,542.992,154.055,208.19,569.538,200.874,210.143,589.217,243.506,233.517,614.735,227.761,234.178,596.945,186.725,234.805,574.337,139.299,178.607,738.07,334.036,135.237,639.367,321.638,158.231,665.842,354.352,0.337323,622.852,283.255,1.64051,632.59,312.384,45.152,630.81,310.42,45.1025,618.172,282.353,,,,,,
110.03,281.426,35.6393,167.3,280.277,13.9238,199.854,459.839,91.7629,172.234,401.945,72.0707,202.909,393.119,29.884,220.345,460.081,47.1914,,,,228.677,520.001,61.8784,212.866,542.99,154.058,208.193,569.531,200.877,210.147,589.212,243.509,233.519,614.732,227.764,234.183,596.943,186.729,234.807,574.336,139.302,178.608,738.062,334.043,135.243,639.356,321.644,158.235,665.832,354.361,0.337297,622.841,283.263,1.64071,632.583,312.39,45.1527,630.801,310.427,45.1029,618.162,282.361,,,,,,
110.031,281.426,35.6397,167.3,280.277,13.9233,199.857,459.837,91.7645,172.236,401.944,72.0722,202.909,393.119,29.8848,220.346,460.081,47.1927,,,,228.679,520,61.881,212.87,542.987,154.061,208.196,569.524,200.88,210.151,589.207,243.511,233.521,614.73,227.766,234.189,596.94,186.732,234.809,574.336,139.304,178.61,738.054,334.05,135.25,639.346,321.65,158.239,665.822,354.37,0.337174,622.831,283.27,1.64078,632.576,312.396,45.1534,630.793,310.434,45.1032,618.152,282.369,,,,,,
110.031,281.426,35.64,167.301,280.276,13.9229,199.859,459.835,91.7663,172.237,401.943,72.074,202.91,393.119,29.8859,220.347,460.08,47.1942,,,,228.681,519.999,61.8838,212.873,542.985,154.064,208.199,569.518,200.882,210.155,589.202,243.514,233.523,614.727,227.769,234.194,596.938,186.736,234.81,574.335,139.306,178.612,738.046,334.057,135.256,639.335,321.657,158.243,665.812,354.379,0.33695,622.822,283.278,1.64073,632.569,312.402,45.1539,630.785,310.441,45.1033,618.142,282.377,,,,,,
110.032,281.426,35.6404,167.301,280.275,13.9225,199.862,459.833,91.7684,172.238,401.942,72.0761,202.911,393.119,29.8872,220.348,460.079,47.1958,,,,228.683,519.998,61.8867,212.876,542.983,154.067,208.202,569.511,200.885,210.16,589.198,243.517,233.524,614.725,227.772,234.198,596.936,186.739,234.812,574.335,139.308,178.614,738.039,334.064,135.262,639.324,321.663,158.247,665.802,354.388,0.336622,622.812,283.286,1.64055,632.563,312.409,45.1542,630.777,310.447,45.1032,618.132,282.386,,,,,,
110.032,281.426,35.6408,167.301,280.275,13.9221,199.864,459.831,91.7706,172.239,401.942,72.0785,202.911,393.119,29.8888,220.349,460.078,47.1977,,,,228.684,519.998,61.8898,212.879,542.981,154.071,208.204,569.505,200.887,210.164,589.193,243.52,233.526,614.723,227.775,234.203,596.934,186.742,234.813,574.334,139.31,178.615,738.031,334.07,135.268,639.313,321.67,158.251,665.792,354.397,0.336187,622.803,283.293,1.64024,632.557,312.415,45.1545,630.77,310.454,45.103,618.123,282.394,,,,,,
