 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,, Cylinder_1,,, Cylinder_2,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-228.82,401.078,25.9368,-295.152,404.024,23.8411,-305.193,582.356,-21.5672,-296.021,494.388,6.60772,-246.947,498.523,25.3899,-252.486,574.248,25.0568,,,,-296.057,656.77,-24.8703,-273.079,669.644,77.3192,-263.229,677.839,122.13,-254.183,691.815,195.395,-235.182,650.677,194.283,-242.459,644.583,133.103,-256.829,636.904,87.4771,-180.309,742.23,303.795,-135.538,659.47,303.694,-173.889,690.078,319.843,-17.4513,616.559,255.295,-15.296,627.978,282.223,27.5169,628.047,282.043,27.7633,612.689,258.896,,,,,,
-228.81,401.079,25.9488,-295.138,404.023,23.8544,-305.19,582.339,-21.5663,-296.005,494.379,6.61475,-246.932,498.519,25.3935,-252.465,574.253,25.0374,,,,-296.062,656.757,-24.8767,-273.078,669.63,77.3145,-263.229,677.825,122.125,-254.179,691.802,195.388,-235.175,650.665,194.278,-242.453,644.568,133.098,-256.82,636.89,87.4679,-180.314,742.212,303.783,-135.538,659.455,303.679,-173.892,690.061,319.83,-17.4546,616.557,255.288,-15.3005,627.974,282.217,27.5106,628.041,282.041,27.7576,612.685,258.892,,,,,,
-228.797,401.079,25.9605,-295.123,404.022,23.8679,-305.186,582.322,-21.5657,-295.988,494.368,6.62146,-246.915,498.515,25.3966,-252.443,574.257,25.0171,,,,-296.066,656.744,-24.8833,-273.077,669.614,77.3096,-263.228,677.811,122.119,-254.175,691.789,195.381,-235.167,650.652,194.273,-242.446,644.552,133.092,-256.811,636.875,87.4589,-180.319,742.194,303.771,-135.538,659.44,303.663,-173.894,690.043,319.817,-17.4583,616.555,255.282,-15.3052,627.971,282.21,27.5042,628.037,282.039,27.7515,612.682,258.889,,,,,,
-228.784,401.079,25.9717,-295.107,404.019,23.8813,-305.182,582.304,-21.5654,-295.97,494.357,6.62777,-246.898,498.51,25.3989,-252.42,574.259,24.996,,,,-296.07,656.729,-24.89,-273.075,669.599,77.3045,-263.226,677.795,122.113,-254.171,691.775,195.373,-235.159,650.639,194.268,-242.438,644.536,133.086,-256.801,636.859,87.45,-180.324,742.174,303.759,-135.538,659.425,303.648,-173.896,690.024,319.804,-17.4624,616.555,255.275,-15.3101,627.969,282.204,27.4976,628.032,282.036,27.7451,612.68,258.885,,,,,,
-228.769,401.078,25.9823,-295.089,404.016,23.8947,-305.176,582.284,-21.5655,-295.95,494.344,6.63357,-246.879,498.503,25.4004,-252.396,574.261,24.9743,,,,-296.073,656.712,-24.8968,-273.073,669.582,77.2992,-263.223,677.78,122.107,-254.165,691.76,195.365,-235.15,650.625,194.262,-242.429,644.519,133.08,-256.79,636.842,87.4413,-180.329,742.154,303.747,-135.539,659.409,303.633,-173.898,690.004,319.79,-17.4669,616.554,255.269,-15.3153,627.968,282.198,27.491,628.029,282.033,27.7384,612.678,258.881,,,,,,
-228.753,401.075,25.9921,-295.069,404.012,23.9078,-305.169,582.263,-21.566,-295.93,494.331,6.63875,-246.858,498.495,25.401,-252.37,574.261,24.952,,,,-296.074,656.695,-24.9037,-273.069,669.564,77.2937,-263.22,677.763,122.1,-254.159,691.745,195.356,-235.14,650.611,194.255,-242.419,644.502,133.074,-256.779,636.825,87.433,-180.333,742.133,303.736,-135.54,659.393,303.618,-173.901,689.984,319.776,-17.4719,616.555,255.262,-15.3206,627.967,282.193,27.4842,628.026,282.029,27.7313,612.677,258.877,,,,,,
-228.736,401.072,26.0011,-295.048,404.007,23.9204,-305.161,582.242,-21.5669,-295.908,494.316,6.64321,-246.837,498.486,25.4007,-252.343,574.26,24.9292,,,,-296.075,656.676,-24.9108,-273.064,669.546,77.2879,-263.215,677.746,122.093,-254.153,691.728,195.347,-235.13,650.596,194.248,-242.409,644.486,133.068,-256.767,636.807,87.4249,-180.338,742.112,303.724,-135.541,659.376,303.603,-173.903,689.963,319.762,-17.4772,616.556,255.256,-15.3262,627.967,282.187,27.4773,628.023,282.026,27.7239,612.676,258.872,,,,,,
-228.717,401.068,26.009,-295.026,404.001,23.9326,-305.152,582.219,-21.5684,-295.885,494.3,6.64685,-246.814,498.476,25.3993,-252.316,574.258,24.9062,,,,-296.074,656.656,-24.9179,-273.058,669.527,77.282,-263.208,677.728,122.086,-254.146,691.711,195.337,-235.119,650.582,194.24,-242.397,644.469,133.061,-256.755,636.788,87.4172,-180.342,742.09,303.713,-135.542,659.359,303.589,-173.906,689.941,319.747,-17.483,616.559,255.25,-15.332,627.968,282.181,27.4704,628.022,282.022,27.7162,612.676,258.867,,,,,,
-228.698,401.062,26.0157,-295.003,403.994,23.944,-305.142,582.196,-21.5704,-295.861,494.283,6.64954,-246.791,498.464,25.3967,-252.288,574.253,24.883,,,,-296.072,656.636,-24.9251,-273.051,669.508,77.2758,-263.201,677.71,122.078,-254.138,691.694,195.327,-235.107,650.566,194.231,-242.385,644.451,133.054,-256.742,636.769,87.4099,-180.347,742.067,303.702,-135.543,659.342,303.574,-173.908,689.918,319.732,-17.4891,616.562,255.243,-15.3379,627.969,282.175,27.4633,628.021,282.018,27.7082,612.677,258.862,,,,,,
-228.677,401.056,26.021,-294.979,403.986,23.9546,-305.13,582.172,-21.573,-295.836,494.266,6.65118,-246.766,498.452,25.393,-252.259,574.247,24.8598,,,,-296.068,656.614,-24.9324,-273.043,669.488,77.2694,-263.193,677.691,122.07,-254.13,691.676,195.317,-235.094,650.551,194.222,-242.372,644.434,133.047,-256.728,636.749,87.4031,-180.351,742.044,303.691,-135.545,659.324,303.56,-173.911,689.895,319.718,-17.4956,616.565,255.237,-15.3441,627.972,282.169,27.4562,628.02,282.013,27.6998,612.678,258.857,,,,,,
